t,u,xd,x,I
5.370028,0.616190,0.511563,0.509752,-8.000000
5.380028,0.281887,0.512422,0.509520,-75.000000
5.390028,-0.582551,0.513280,0.510392,57.000000
5.400029,-0.204280,0.514138,0.511905,68.000000
5.410029,0.570269,0.514996,0.512632,-23.000000
5.420029,-0.571476,0.515853,0.513127,27.000000
5.430029,-0.585140,0.516709,0.514785,-15.000000
5.440030,0.564021,0.517565,0.516181,-22.000000
5.450030,-0.571560,0.518421,0.516617,40.000000
5.460030,-0.582745,0.519275,0.518159,-4.000000
5.470030,0.590006,0.520130,0.519090,32.000000
5.480031,0.008043,0.520984,0.518945,19.000000
5.490031,-0.582843,0.521837,0.520050,-30.000000
5.500031,0.563924,0.522690,0.521504,-66.000000
5.510031,-0.523050,0.523542,0.521824,9.000000
5.520031,0.076319,0.524394,0.523162,-2.000000
5.530032,0.334117,0.525245,0.523890,10.000000
5.540032,-0.571811,0.526096,0.524762,-34.000000
5.550032,0.268198,0.526946,0.526159,33.000000
5.560032,0.589831,0.527796,0.526420,-62.000000
5.570033,-0.272176,0.528645,0.526799,-36.000000
5.580033,0.573681,0.529493,0.527933,17.000000
5.590033,0.141577,0.530341,0.528427,50.000000
5.600033,-0.533593,0.531189,0.529446,-61.000000
5.610034,0.589740,0.532036,0.530318,0.000000
5.620034,0.569892,0.532883,0.530086,5.000000
5.630034,-0.579517,0.533728,0.530696,38.000000
5.640034,0.587221,0.534574,0.532122,-3.000000
5.650034,0.589695,0.535419,0.532325,41.000000
5.660035,0.143333,0.536263,0.532762,53.000000
5.670035,-0.384759,0.537107,0.533925,5.000000
5.680035,0.563598,0.537950,0.535002,6.000000
5.690035,0.563578,0.538793,0.535205,57.000000
5.700036,-0.576014,0.539635,0.535932,-22.000000
5.710036,0.090144,0.540477,0.537387,-19.000000
5.720036,0.497639,0.541318,0.538230,9.000000
5.730036,-0.579810,0.542158,0.539045,43.000000
5.740036,-0.597205,0.542998,0.540819,-67.000000
5.750037,-0.566239,0.543838,0.542274,57.000000
5.760037,0.589488,0.544677,0.543205,62.000000
5.770037,-0.570026,0.545515,0.543525,51.000000
5.780037,-0.579975,0.546353,0.545066,-43.000000
5.790038,0.583242,0.547190,0.546346,16.000000
5.800038,-0.572602,0.548027,0.546637,-5.000000
5.810038,-0.572630,0.548863,0.548237,2.000000
5.820038,0.579470,0.549699,0.549226,-75.000000
5.830039,-0.576415,0.550534,0.549575,45.000000
5.840039,-0.572725,0.551369,0.551088,74.000000
5.850039,0.589342,0.552203,0.551989,18.000000
5.860039,-0.130457,0.553036,0.551728,11.000000
5.870039,-0.162225,0.553869,0.552833,29.000000
5.880040,0.579361,0.554701,0.553618,87.000000
5.890040,-0.090498,0.555533,0.553822,30.000000
5.900040,-0.371310,0.556364,0.554956,-4.000000
5.910040,0.589223,0.557195,0.555771,3.000000
5.920041,0.565645,0.558025,0.555771,-7.000000
5.930041,-0.576720,0.558855,0.556469,-19.000000
5.940041,0.569326,0.559684,0.557982,-71.000000
5.950041,0.361614,0.560512,0.558331,18.000000
5.960042,-0.580527,0.561340,0.559174,30.000000
5.970042,-0.566913,0.562167,0.560862,2.000000
5.980042,0.589091,0.562994,0.561763,58.000000
5.990042,0.099084,0.563820,0.561734,-25.000000
6.000042,-0.586856,0.564646,0.562752,-71.000000
6.010043,-0.570764,0.565471,0.564381,-8.000000
6.020043,0.565450,0.566296,0.565428,39.000000
6.030043,-0.580745,0.567119,0.565690,-11.000000
6.040043,-0.655221,0.567943,0.567843,2.000000
6.050044,-0.662760,0.568766,0.571014,14.000000
6.060044,-0.652935,0.569588,0.574330,-65.000000
6.070044,-0.598423,0.570410,0.577122,26.000000
6.080044,0.401917,0.571231,0.578838,-82.000000
6.090044,-0.035679,0.572051,0.579158,-20.000000
6.100045,-0.443047,0.572871,0.579944,42.000000
6.110045,0.589031,0.573690,0.580700,-26.000000
6.120045,-0.093008,0.574509,0.580613,66.000000
6.130045,-0.557652,0.575328,0.581427,53.000000
6.140046,0.608826,0.576145,0.582038,-57.000000
6.150046,0.228378,0.576962,0.581602,67.000000
6.160046,-0.563958,0.577779,0.582329,-9.000000
6.170046,0.588917,0.578595,0.583056,44.000000
6.180047,-0.273278,0.579410,0.582620,-62.000000
6.190047,0.588877,0.580225,0.583260,-67.000000
6.200047,0.327960,0.581039,0.583231,38.000000
6.210047,-0.385308,0.581853,0.583813,-50.000000
6.220047,0.588812,0.582666,0.584743,32.000000
6.230048,0.576387,0.583478,0.584831,-32.000000
6.240048,-0.574141,0.584290,0.585413,30.000000
6.250048,0.568900,0.585101,0.586692,5.000000
6.260048,0.445652,0.585912,0.586954,-15.000000
6.270049,-0.599055,0.586722,0.587710,-3.000000
6.280049,-0.571792,0.587532,0.589427,48.000000
6.290049,0.588689,0.588340,0.590154,-4.000000
6.300049,0.216737,0.589149,0.589979,-14.000000
6.310050,-0.568166,0.589956,0.590619,42.000000
6.320050,0.451208,0.590764,0.591667,-59.000000
6.330050,0.565014,0.591570,0.591899,5.000000
6.340050,-0.581904,0.592376,0.592568,-67.000000
6.350050,-0.585665,0.593182,0.594488,-35.000000
6.360051,-0.147845,0.593986,0.595797,-30.000000
6.370051,-0.351291,0.594791,0.596204,-27.000000
6.380051,-0.646593,0.595594,0.597688,-21.000000
6.390051,-0.701314,0.596397,0.601004,-27.000000
6.400052,-0.643096,0.597200,0.604931,-35.000000
6.410052,-0.558733,0.598001,0.607316,-38.000000
6.420052,0.588618,0.598803,0.607985,0.000000
6.430052,-0.561281,0.599603,0.607753,-26.000000
6.440053,-0.574976,0.600403,0.609091,-72.000000
6.450053,0.598502,0.601203,0.609847,75.000000
6.460053,0.118671,0.602001,0.609382,-2.000000
6.470053,-0.565145,0.602800,0.610167,28.000000
6.480053,0.588506,0.603597,0.610982,67.000000
6.490054,-0.185692,0.604394,0.610778,-33.000000
6.500054,-0.422418,0.605191,0.611476,38.000000
6.510054,0.600855,0.605986,0.611854,-78.000000
6.520054,-0.559099,0.606782,0.611505,-61.000000
6.530055,0.588399,0.607576,0.612174,-62.000000
6.540055,0.588383,0.608370,0.611942,-73.000000
6.550055,-0.569140,0.609164,0.612523,33.000000
6.560055,-0.168443,0.609956,0.613861,-7.000000
6.570055,0.588320,0.610749,0.614240,-24.000000
6.580056,-0.267842,0.611540,0.614094,-66.000000
6.590056,0.582066,0.612331,0.614763,-75.000000
6.600056,0.572110,0.613121,0.615054,18.000000
6.610056,-0.602871,0.613911,0.615927,-46.000000
6.620057,-0.600440,0.614700,0.617847,9.000000
6.630057,-0.160578,0.615489,0.619214,1.000000
6.640057,0.588205,0.616276,0.619708,-52.000000
6.650057,-0.575711,0.617064,0.620086,25.000000
6.660058,-0.573263,0.617850,0.621541,-4.000000
6.670058,0.588153,0.618636,0.622472,6.000000
6.680058,-0.337105,0.619422,0.622443,-27.000000
6.690058,-0.569637,0.620206,0.623373,-34.000000
6.700058,0.588088,0.620991,0.624130,-34.000000
6.710059,0.000148,0.621774,0.623926,26.000000
6.720059,-0.566008,0.622557,0.624799,0.000000
6.730059,0.571868,0.623339,0.625933,1.000000
6.740059,-0.573524,0.624121,0.626370,-2.000000
6.750060,-0.569831,0.624902,0.627795,0.000000
6.760060,0.587954,0.625682,0.628784,-4.000000
6.770060,-0.284987,0.626462,0.628871,-5.000000
6.780060,-0.536709,0.627241,0.629686,17.000000
6.790061,0.587883,0.628020,0.630355,22.000000
6.800061,0.577927,0.628798,0.630326,24.000000
6.810061,-0.428233,0.629575,0.630995,7.000000
6.820061,0.587819,0.630352,0.631838,3.000000
6.830061,0.587805,0.631128,0.631576,4.000000
6.840062,0.213693,0.631903,0.631926,6.000000
6.850062,-0.464787,0.632678,0.632885,-2.000000
6.860062,0.587735,0.633452,0.633904,9.000000
6.870062,0.567838,0.634225,0.633816,14.000000
6.880063,-0.611280,0.634998,0.634456,-63.000000
6.890063,-0.597667,0.635770,0.636609,12.000000
6.900063,-0.566646,0.636542,0.638209,-8.000000
6.910063,0.575236,0.637313,0.639227,67.000000
6.920063,0.455901,0.638083,0.639489,3.000000
6.930064,-0.584137,0.638853,0.640419,56.000000
6.940064,-0.576721,0.639622,0.642048,6.000000
6.950064,0.587580,0.640390,0.642921,0.000000
6.960064,0.396055,0.641158,0.643037,4.000000
6.970065,-0.576827,0.641925,0.643968,3.000000
6.980065,-0.345512,0.642692,0.645306,6.000000
6.990065,0.587488,0.643457,0.645830,-2.000000
7.000065,0.567584,0.644223,0.645743,15.000000
7.010066,-0.588148,0.644987,0.646441,8.000000
7.020066,-0.574519,0.645751,0.648157,12.000000
7.030066,0.607298,0.646514,0.648913,0.000000
7.040066,-0.215464,0.647277,0.648623,7.000000
7.050066,0.426738,0.648039,0.649495,7.000000
7.060067,0.574919,0.648800,0.649844,19.000000
7.070067,0.110865,0.649561,0.650135,12.000000
7.080067,-0.615748,0.650321,0.651357,-33.000000
7.090067,-0.659321,0.651080,0.653946,-8.000000
7.100068,-0.604720,0.651839,0.657029,-2.000000
7.110068,-0.588616,0.652597,0.658833,-3.000000
7.120068,-0.557581,0.653354,0.660025,-18.000000
7.130068,0.587306,0.654111,0.660665,-17.000000
7.140069,-0.561378,0.654867,0.660723,21.000000
7.150069,-0.100037,0.655623,0.661654,0.000000
7.160069,0.587231,0.656377,0.661742,-8.000000
7.170069,-0.109877,0.657131,0.661742,3.000000
7.180069,0.071483,0.657885,0.662323,-4.000000
7.190070,0.587153,0.658638,0.662614,-2.000000
7.200070,-0.476478,0.659390,0.662818,4.000000
7.210070,0.587105,0.660141,0.663720,8.000000
7.220070,0.574651,0.660892,0.663632,0.000000
7.230071,-0.567891,0.661642,0.664185,12.000000
7.240071,0.587036,0.662392,0.665232,21.000000
7.250071,0.587018,0.663141,0.664941,4.000000
7.260071,-0.262475,0.663889,0.665290,5.000000
7.270072,0.586971,0.664636,0.665901,22.000000
7.280072,0.517664,0.665383,0.665640,8.000000
7.290072,0.126924,0.666129,0.666192,18.000000
7.300072,0.566999,0.666875,0.666716,25.000000
7.310072,0.224140,0.667620,0.666774,12.000000
7.320073,-0.255368,0.668364,0.667385,-58.000000
7.330073,-0.632889,0.669108,0.668926,-35.000000
7.340073,-0.660325,0.669850,0.671719,-21.000000
7.350073,-0.685304,0.670593,0.675006,1.000000
7.360074,-0.650605,0.671334,0.678700,-3.000000
7.370074,-0.605918,0.672075,0.681609,0.000000
7.380074,0.586959,0.672815,0.682976,10.000000
7.390074,0.584444,0.673555,0.682860,-20.000000
7.400074,-0.572456,0.674293,0.683267,19.000000
7.410075,0.580668,0.675032,0.684402,19.000000
7.420075,0.580639,0.675769,0.684344,34.000000
7.430075,-0.576292,0.676506,0.684925,41.000000
7.440075,-0.509850,0.677242,0.686467,73.000000
7.450076,0.637801,0.677977,0.686583,-3.000000
7.460076,0.593017,0.678712,0.685187,0.000000
7.470076,0.574332,0.679446,0.684925,19.000000
7.480076,0.574303,0.680180,0.685304,18.000000
7.490077,-0.559114,0.680912,0.685943,-16.000000
7.500077,0.586689,0.681644,0.687078,21.000000
7.510077,0.018542,0.682376,0.686729,-28.000000
7.520077,-0.380702,0.683106,0.687340,-101.000000
7.530077,-0.576664,0.683836,0.688416,-31.000000
7.540078,0.586588,0.684566,0.689289,17.000000
7.550078,-0.563054,0.685294,0.689260,-34.000000
7.560078,0.576583,0.686022,0.690220,-11.000000
7.570078,-0.600453,0.686750,0.690743,-30.000000
7.580079,-0.617932,0.687476,0.692954,3.000000
7.590079,-0.573198,0.688202,0.694903,-8.000000
7.600079,0.586496,0.688927,0.695601,-6.000000
7.610079,0.576515,0.689652,0.695572,5.000000
7.620080,-0.579531,0.690376,0.696037,1.000000
7.630080,-0.565883,0.691099,0.697434,2.000000
7.640080,0.586403,0.691821,0.698161,2.000000
7.650080,-0.310418,0.692543,0.698132,5.000000
7.660080,-0.563498,0.693264,0.699033,-1.000000
7.670081,0.586323,0.693984,0.699557,-7.000000
7.680081,0.583811,0.694704,0.699266,18.000000
7.690081,-0.559874,0.695423,0.699819,18.000000
7.700081,0.586247,0.696141,0.700895,-8.000000
7.710082,0.586225,0.696859,0.700895,-6.000000
7.720082,-0.577409,0.697576,0.701448,4.000000
7.730082,0.586183,0.698292,0.702408,10.000000
7.740082,0.586161,0.699007,0.702088,-22.000000
7.750082,-0.253587,0.699722,0.702408,47.000000
7.760083,-0.276449,0.700436,0.703310,-28.000000
7.770083,0.598527,0.701149,0.703775,8.000000
7.780083,0.586066,0.701862,0.703339,12.000000
7.790083,-0.329838,0.702574,0.703659,-32.000000
7.800084,0.612158,0.703285,0.704415,-3.000000
7.810084,0.462296,0.703996,0.703833,43.000000
7.820084,-0.432509,0.704706,0.704444,-14.000000
7.830084,-0.570364,0.705415,0.705753,4.000000
7.840085,0.609578,0.706123,0.706277,-67.000000
7.850085,0.566000,0.706831,0.705986,-35.000000
7.860085,-0.625269,0.707538,0.706829,-6.000000
7.870085,-0.660202,0.708245,0.709971,-38.000000
7.880085,-0.574385,0.708950,0.712647,-5.000000
7.890086,0.585908,0.709655,0.713520,-5.000000
7.900086,-0.560767,0.710359,0.713432,9.000000
7.910086,0.585854,0.711063,0.714247,-4.000000
7.920086,0.585832,0.711766,0.714189,10.000000
7.930087,-0.580804,0.712468,0.714625,3.000000
7.940087,0.569602,0.713169,0.715847,1.000000
7.950087,0.579534,0.713870,0.716050,-2.000000
7.960087,-0.588388,0.714570,0.716749,-9.000000
7.970088,0.569530,0.715269,0.718232,-30.000000
7.980088,-0.022448,0.715967,0.718377,18.000000
7.990088,-0.574798,0.716665,0.719192,-8.000000
8.000088,0.625485,0.717362,0.719890,26.000000
8.010088,0.585637,0.718059,0.718872,10.000000
8.020088,0.565690,0.718754,0.718901,10.000000
8.030088,0.573131,0.719449,0.719366,0.000000
8.040089,0.573105,0.720143,0.719716,15.000000
8.050089,-0.571316,0.720837,0.720181,1.000000
8.060089,0.569313,0.721530,0.721345,-19.000000
8.070089,0.585476,0.722222,0.721374,39.000000
8.080090,-0.661108,0.722913,0.722450,-26.000000
8.090090,-0.698581,0.723603,0.725970,-14.000000
8.100090,-0.716170,0.724293,0.730246,-5.000000
8.110090,-0.657774,0.724983,0.734318,5.000000
8.120090,-0.353470,0.725671,0.736703,10.000000
8.130091,0.615553,0.726359,0.736791,2.000000
8.140091,-0.554526,0.727046,0.736325,2.000000
8.150091,0.605542,0.727732,0.736849,2.000000
8.160091,0.585584,0.728417,0.736151,4.000000
8.170092,-0.558382,0.729102,0.736383,18.000000
8.180092,0.615440,0.729786,0.736994,35.000000
8.190092,0.585519,0.730470,0.736442,13.000000
8.200092,-0.562248,0.731152,0.736791,1.000000
8.210093,0.629090,0.731834,0.737343,4.000000
8.220093,0.585466,0.732515,0.736383,4.000000
8.230093,-0.179840,0.733196,0.736558,10.000000
8.240093,0.591643,0.733875,0.736965,-31.000000
8.250093,-0.042348,0.734554,0.736645,3.000000
8.260094,0.585359,0.735232,0.736965,42.000000
8.270094,-0.177935,0.735910,0.736965,40.000000
8.280094,0.585304,0.736587,0.737489,22.000000
8.290094,0.585283,0.737262,0.737431,42.000000
8.300095,-0.596317,0.737938,0.737896,-37.000000
8.310095,-0.607588,0.738612,0.739961,1.000000
8.320095,-0.566505,0.739286,0.741649,7.000000
8.330095,0.549995,0.739959,0.742492,15.000000
8.340096,-0.658831,0.740631,0.743219,-35.000000
8.350096,-0.690107,0.741303,0.746710,-26.000000
8.360096,-0.649094,0.741974,0.750317,2.000000
8.370096,-0.600555,0.742644,0.752906,20.000000
8.380096,0.585298,0.743313,0.754186,3.000000
8.390097,-0.553257,0.743982,0.754419,18.000000
8.400097,0.618912,0.744650,0.754884,10.000000
8.410097,0.595204,0.745317,0.754157,4.000000
8.420097,-0.559623,0.745983,0.754099,12.000000
8.430098,0.622593,0.746649,0.754419,14.000000
8.440098,0.605125,0.747313,0.753400,7.000000
8.450098,-0.559768,0.747978,0.753284,0.000000
8.460098,0.625039,0.748641,0.753720,12.000000
8.470098,0.585119,0.749304,0.752702,-6.000000
8.480099,0.001958,0.749965,0.752702,12.000000
8.490099,0.585062,0.750627,0.753255,3.000000
8.500099,0.585038,0.751287,0.753168,14.000000
8.510099,-0.529810,0.751947,0.753488,-15.000000
8.520100,0.614923,0.752605,0.753982,-17.000000
8.530100,0.584977,0.753264,0.753313,-6.000000
8.540100,-0.322563,0.753921,0.753546,20.000000
8.550100,0.594904,0.754578,0.754040,12.000000
8.560101,0.584908,0.755233,0.753429,0.000000
8.570101,0.124513,0.755888,0.753662,13.000000
8.580101,0.584854,0.756543,0.754069,-10.000000
8.590101,0.584835,0.757196,0.753895,12.000000
8.600101,0.564852,0.757849,0.754186,-6.000000
8.610102,0.564822,0.758501,0.754826,28.000000
8.620102,0.574774,0.759153,0.755262,27.000000
8.630102,0.584732,0.759803,0.755378,17.000000
8.640102,0.584715,0.760453,0.755437,34.000000
8.650103,0.584698,0.761102,0.755466,19.000000
8.660103,0.584681,0.761750,0.755466,47.000000
8.670103,0.584665,0.762398,0.755466,22.000000
8.680103,0.584650,0.763044,0.755466,7.000000
8.690104,0.584635,0.763690,0.755466,17.000000
8.700104,0.584621,0.764336,0.755466,17.000000
8.710104,0.584607,0.764980,0.755466,27.000000
8.720104,0.584594,0.765624,0.755466,17.000000
8.730104,0.584582,0.766267,0.755466,20.000000
8.740105,0.584570,0.766909,0.755466,27.000000
8.750105,0.584559,0.767550,0.755524,-35.000000
8.760105,0.572065,0.768191,0.755640,5.000000
8.770105,0.560811,0.768831,0.755873,26.000000
8.780106,0.560787,0.769470,0.756135,3.000000
8.790106,0.584483,0.770108,0.756338,25.000000
8.800106,0.584474,0.770746,0.756426,-27.000000
8.810106,0.584465,0.771382,0.756484,34.000000
8.820107,0.584457,0.772018,0.756513,38.000000
8.830107,0.560725,0.772654,0.756571,1.000000
8.840107,0.554460,0.773288,0.756658,49.000000
8.850107,-0.602871,0.773922,0.757357,69.000000
8.860107,-0.630381,0.774555,0.759305,-47.000000
8.870108,-0.651668,0.775187,0.761807,-44.000000
8.880108,-0.606788,0.775818,0.764600,-17.000000
8.890108,0.584347,0.776449,0.765967,-22.000000
8.900108,0.546867,0.777079,0.765880,-5.000000
8.910109,-0.620663,0.777708,0.767072,4.000000
8.920109,0.550566,0.778336,0.769108,4.000000
8.930109,0.568017,0.778963,0.769457,14.000000
8.940109,0.550507,0.779590,0.769981,13.000000
8.950109,0.550474,0.780216,0.770766,26.000000
8.960110,0.581665,0.780841,0.771348,25.000000
8.970110,0.581649,0.781465,0.771814,24.000000
8.980110,0.584131,0.782089,0.772046,23.000000
8.990110,0.584117,0.782712,0.772046,24.000000
9.000111,0.584104,0.783334,0.772046,23.000000
9.010111,0.584092,0.783955,0.772046,23.000000
9.020111,0.584080,0.784575,0.772017,24.000000
9.030111,0.584068,0.785195,0.772017,11.000000
9.040112,0.584057,0.785814,0.772017,28.000000
9.050112,0.584047,0.786432,0.771988,7.000000
9.060112,0.584037,0.787049,0.771988,-10.000000
9.070112,0.584028,0.787666,0.772221,24.000000
9.080112,0.584019,0.788282,0.772163,24.000000
9.090113,0.584011,0.788897,0.772221,24.000000
9.100113,0.584003,0.789511,0.772192,33.000000
9.110113,0.550254,0.790124,0.772337,52.000000
9.120113,0.583969,0.790737,0.772570,-28.000000
9.130114,-0.673106,0.791348,0.773268,-32.000000
9.140114,-0.769441,0.791959,0.777370,-23.000000
9.150114,-0.779654,0.792570,0.783129,-5.000000
9.160114,-0.683600,0.793179,0.788482,18.000000
9.170115,0.584231,0.793788,0.791041,33.000000
9.180115,0.158891,0.794395,0.790663,21.000000
9.190115,0.584174,0.795002,0.791100,33.000000
9.200115,0.594159,0.795609,0.790576,34.000000
9.210115,0.560375,0.796214,0.790489,46.000000
9.220116,0.607871,0.796819,0.790838,33.000000
9.230116,-0.164644,0.797422,0.790576,32.000000
9.240116,0.590322,0.798025,0.791187,22.000000
9.250116,0.614074,0.798628,0.790489,35.000000
9.260117,0.584055,0.799229,0.790111,26.000000
9.270117,0.584039,0.799830,0.790052,-4.000000
9.280117,0.584024,0.800430,0.790111,17.000000
9.290117,0.584009,0.801029,0.790111,9.000000
9.300117,0.583994,0.801627,0.790111,25.000000
9.310118,0.583980,0.802224,0.790111,25.000000
9.320118,0.583967,0.802821,0.790111,25.000000
9.330118,0.583954,0.803417,0.790140,6.000000
9.340118,0.583942,0.804012,0.790140,17.000000
9.350119,0.583930,0.804606,0.790169,17.000000
9.360119,0.550130,0.805200,0.790314,-67.000000
9.370119,0.583889,0.805792,0.790867,23.000000
9.380119,0.590135,0.806384,0.790751,-6.000000
9.390120,0.583871,0.806975,0.790489,-41.000000
9.400120,0.583862,0.807565,0.790430,-5.000000
9.410120,0.583853,0.808155,0.790314,1.000000
9.420120,0.583845,0.808743,0.790285,25.000000
9.430120,0.550039,0.809331,0.790227,30.000000
9.440121,0.583811,0.809918,0.790809,39.000000
9.450121,0.583804,0.810504,0.790692,34.000000
9.460121,0.583797,0.811089,0.790460,34.000000
9.470121,0.583792,0.811674,0.790314,-6.000000
9.480122,0.583787,0.812258,0.790314,34.000000
9.490122,0.583782,0.812841,0.790314,5.000000
9.500122,0.600057,0.813423,0.790256,25.000000
9.510122,0.583786,0.814004,0.790198,21.000000
9.520123,0.583783,0.814584,0.790198,25.000000
9.530123,0.583781,0.815164,0.790198,6.000000
9.540123,0.583779,0.815743,0.790198,8.000000
9.550123,0.549958,0.816321,0.790314,-33.000000
9.560123,0.563715,0.816898,0.790954,33.000000
9.570124,0.603786,0.817474,0.790838,39.000000
9.580124,0.583757,0.818050,0.790518,25.000000
9.590124,0.583757,0.818625,0.790518,16.000000
9.600124,0.583758,0.819199,0.790518,16.000000
9.610125,0.583760,0.819772,0.790518,25.000000
9.620125,0.583762,0.820344,0.790518,25.000000
9.630125,0.583765,0.820916,0.790343,25.000000
9.640125,0.583768,0.821486,0.790227,21.000000
9.650126,0.583772,0.822056,0.790198,17.000000
9.660126,0.583776,0.822625,0.790198,17.000000
